method,dataset,instance,run_id,seed,Z_at_3600,selected_time_s,selected_tag,final_objective,time_to_best_s,total_time_s,overrun_s,source_run_hard_stop_compliant,value_found_within_budget,comparison_eligible,T_json,J_json,I_json,iterations,source_path,paper_note
ILS_v2,5X,IncT5x_1,9,9,68081.04,2185.661,ILS,68081.04,2185.661,3947.963,347.9630000000002,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_1_run09.json,
ILS_v2,5X,IncT5x_1,10,10,65270.765,2620.671,ILS,65270.765,2620.671,3979.863,379.86299999999983,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_1_run10.json,
ILS_v2,5X,IncT5x_2,1,1,149981.64,3288.411,ILS,144939.235,3786.999,3794.178,194.17799999999988,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_2_run01.json,
ILS_v2,5X,IncT5x_2,2,2,151110.867,3327.157,ILS,151110.867,3327.157,3726.697,126.69700000000012,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_2_run02.json,
ILS_v2,5X,IncT5x_2,3,3,152022.265,2986.297,ILS,152022.265,2986.297,3725.519,125.51899999999978,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_2_run03.json,
ILS_v2,5X,IncT5x_2,4,4,136944.351,1097.887,ILS,136944.351,1097.887,3825.902,225.90200000000004,False,True,True,95,160,50,9,experiments/GRASP/results_ils_v2/IncT5x_2_run04.json,
ILS_v2,5X,IncT5x_2,5,5,142674.145,2424.019,ILS,133815.243,3885.988,3892.285,292.28499999999985,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_2_run05.json,
ILS_v2,5X,IncT5x_2,6,6,141092.552,1555.028,GRASP_warmup,141092.552,1555.028,3856.953,256.953,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_2_run06.json,
ILS_v2,5X,IncT5x_2,7,7,132253.073,3346.32,ILS,127838.474,3703.397,3711.81,111.80999999999995,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_2_run07.json,
ILS_v2,5X,IncT5x_2,8,8,142877.513,2459.319,ILS,142877.513,2459.319,3908.866,308.866,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_2_run08.json,
ILS_v2,5X,IncT5x_2,9,9,144601.128,417.118,GRASP_warmup,131261.166,3623.455,3630.525,30.52500000000009,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_2_run09.json,
ILS_v2,5X,IncT5x_2,10,10,128756.484,3512.629,ILS,127719.441,3743.366,3749.303,149.30299999999988,False,True,True,95,160,50,10,experiments/GRASP/results_ils_v2/IncT5x_2_run10.json,
ILS_v2,5X,IncT5x_3,1,1,64510.463,987.843,GRASP_warmup,64510.463,987.843,3741.378,141.37800000000016,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_3_run01.json,
ILS_v2,5X,IncT5x_3,2,2,71561.96,2100.216,ILS,71561.96,2100.216,3719.963,119.96300000000019,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_3_run02.json,
ILS_v2,5X,IncT5x_3,3,3,73911.899,1834.223,ILS,73911.899,1834.223,3686.19,86.19000000000005,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_3_run03.json,
ILS_v2,5X,IncT5x_3,4,4,66434.182,720.315,GRASP_warmup,66434.182,720.315,3868.809,268.8090000000002,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_3_run04.json,
ILS_v2,5X,IncT5x_3,5,5,67722.07,2612.473,ILS,66558.96,3608.623,3616.808,16.807999999999993,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_3_run05.json,
ILS_v2,5X,IncT5x_3,6,6,69624.446,1923.936,ILS,69624.446,1923.936,3755.586,155.58599999999979,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_3_run06.json,
ILS_v2,5X,IncT5x_3,7,7,69520.774,289.478,GRASP_warmup,69520.774,289.478,3860.766,260.7660000000001,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_3_run07.json,
ILS_v2,5X,IncT5x_3,8,8,69623.498,3133.776,ILS,69623.498,3133.776,3626.676,26.67599999999993,False,True,True,95,160,50,3,experiments/GRASP/results_ils_v2/IncT5x_3_run08.json,
ILS_v2,5X,IncT5x_3,9,9,68096.09,500.187,GRASP_warmup,68096.09,500.187,3852.674,252.67399999999998,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_3_run09.json,
ILS_v2,5X,IncT5x_3,10,10,70109.562,3115.755,ILS,67745.789,3870.458,3875.205,275.2049999999999,False,True,True,95,160,50,9,experiments/GRASP/results_ils_v2/IncT5x_3_run10.json,
ILS_v2,5X,IncT5x_4,1,1,158272.459,1617.273,ILS,158272.459,1617.273,4009.326,409.326,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_4_run01.json,
ILS_v2,5X,IncT5x_4,2,2,158737.447,2958.468,PR,158737.447,2958.468,3988.746,388.7460000000001,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_4_run02.json,
ILS_v2,5X,IncT5x_4,3,3,169623.794,3422.157,ILS,167512.054,3794.092,3802.144,202.14399999999978,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_4_run03.json,
ILS_v2,5X,IncT5x_4,4,4,153061.727,3491.401,ILS,153061.727,3491.401,3895.284,295.2840000000001,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_4_run04.json,
ILS_v2,5X,IncT5x_4,5,5,153793.989,3379.67,ILS,153793.989,3379.67,3754.216,154.2159999999999,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_4_run05.json,
ILS_v2,5X,IncT5x_4,6,6,163860.21,2238.296,ILS,163860.21,2238.296,3981.392,381.3919999999998,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_4_run06.json,
ILS_v2,5X,IncT5x_4,7,7,171244.512,1223.43,GRASP_warmup,171244.512,1223.43,3810.32,210.32000000000016,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_4_run07.json,
ILS_v2,5X,IncT5x_4,8,8,172747.012,3151.737,ILS,172747.012,3151.737,3684.062,84.0619999999999,False,True,True,95,160,50,4,experiments/GRASP/results_ils_v2/IncT5x_4_run08.json,
ILS_v2,5X,IncT5x_4,9,9,174735.918,3270.755,PR,174735.918,3270.755,3812.086,212.08599999999979,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_4_run09.json,
ILS_v2,5X,IncT5x_4,10,10,155885.552,2868.245,ILS,155885.552,2868.245,3645.637,45.63700000000017,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_4_run10.json,
ILS_v2,5X,IncT5x_5,1,1,65042.57,3535.578,ILS,65042.57,3535.578,3846.931,246.93100000000004,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_5_run01.json,
ILS_v2,5X,IncT5x_5,2,2,68660.905,2596.487,ILS,68660.905,2596.487,3857.066,257.0659999999998,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_5_run02.json,
ILS_v2,5X,IncT5x_5,3,3,77568.449,3264.886,ILS,77568.449,3264.886,3656.404,56.403999999999996,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_5_run03.json,
ILS_v2,5X,IncT5x_5,4,4,69274.724,89.423,GRASP_warmup,69274.724,89.423,3934.578,334.578,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_5_run04.json,
ILS_v2,5X,IncT5x_5,5,5,72108.2,3266.587,ILS,72108.2,3266.587,3879.803,279.8029999999999,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_5_run05.json,
ILS_v2,5X,IncT5x_5,6,6,76513.012,98.428,GRASP_warmup,76513.012,98.428,3828.305,228.30499999999984,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_5_run06.json,
ILS_v2,5X,IncT5x_5,7,7,74518.087,1558.736,ILS,74518.087,1558.736,3797.465,197.46500000000015,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_5_run07.json,
ILS_v2,5X,IncT5x_5,8,8,78836.74,2442.038,ILS,78836.74,2442.038,3876.463,276.4630000000002,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_5_run08.json,
ILS_v2,5X,IncT5x_5,9,9,79027.113,2519.172,ILS,79027.113,2519.172,3914.741,314.741,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_5_run09.json,
ILS_v2,5X,IncT5x_5,10,10,70866.187,38.539,GRASP_warmup,68827.893,3701.19,3709.544,109.54399999999987,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_5_run10.json,
ILS_v2,5X,IncT5x_6,1,1,104628.853,440.528,GRASP_warmup,104628.853,440.528,3956.928,356.9279999999999,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_6_run01.json,
ILS_v2,5X,IncT5x_6,2,2,94932.155,1384.312,ILS,94932.155,1384.312,3631.696,31.695999999999913,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_6_run02.json,
ILS_v2,5X,IncT5x_6,3,3,100416.861,716.108,GRASP_warmup,100416.861,716.108,3685.677,85.67700000000013,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_6_run03.json,
ILS_v2,5X,IncT5x_6,4,4,111211.555,1208.544,ILS,99662.09,3887.548,3894.266,294.2660000000001,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_6_run04.json,
ILS_v2,5X,IncT5x_6,5,5,101214.839,3187.506,ILS,101214.839,3187.506,3765.122,165.12199999999984,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_6_run05.json,
ILS_v2,5X,IncT5x_6,6,6,99254.906,1499.879,ILS,99254.906,1499.879,3849.181,249.18100000000004,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_6_run06.json,
ILS_v2,5X,IncT5x_6,7,7,97296.906,2699.866,ILS,96919.428,3906.008,3912.537,312.5369999999998,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_6_run07.json,
ILS_v2,5X,IncT5x_6,8,8,95989.936,3485.668,ILS,95989.936,3485.668,3807.234,207.23399999999992,False,True,True,95,160,50,9,experiments/GRASP/results_ils_v2/IncT5x_6_run08.json,
ILS_v2,5X,IncT5x_6,9,9,100037.313,1988.443,ILS,100037.313,1988.443,3724.794,124.79399999999987,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_6_run09.json,
ILS_v2,5X,IncT5x_6,10,10,102606.284,775.281,GRASP_warmup,97264.196,3786.682,3794.734,194.73399999999992,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_6_run10.json,
ILS_v2,5X,IncT5x_7,1,1,39982.897,3095.154,ILS,39982.897,3095.154,3827.7,227.69999999999982,False,True,True,95,160,50,2,experiments/GRASP/results_ils_v2/IncT5x_7_run01.json,
ILS_v2,5X,IncT5x_7,2,2,35085.29,2762.267,ILS,35085.29,2762.267,3944.984,344.9839999999999,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_7_run02.json,
ILS_v2,5X,IncT5x_7,3,3,35585.88,2980.91,ILS,35585.88,2980.91,4028.669,428.66899999999987,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_7_run03.json,
ILS_v2,5X,IncT5x_7,4,4,39273.522,3083.941,ILS,39273.522,3083.941,3943.18,343.17999999999984,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_7_run04.json,
ILS_v2,5X,IncT5x_7,5,5,33159.188,2569.357,ILS,33104.929,3791.395,3801.164,201.16400000000021,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_7_run05.json,
ILS_v2,5X,IncT5x_7,6,6,32890.491,243.643,GRASP_warmup,32890.491,243.643,3853.656,253.65599999999995,False,True,True,95,160,50,9,experiments/GRASP/results_ils_v2/IncT5x_7_run06.json,
ILS_v2,5X,IncT5x_7,7,7,45926.28,2005.217,ILS,42740.443,3713.72,3724.827,124.82700000000023,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_7_run07.json,
ILS_v2,5X,IncT5x_7,8,8,47654.487,1555.456,GRASP_warmup,47654.487,1555.456,3984.789,384.7890000000002,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_7_run08.json,
ILS_v2,5X,IncT5x_7,9,9,38041.387,3075.106,ILS,38041.387,3075.106,3860.82,260.82000000000016,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_7_run09.json,
ILS_v2,5X,IncT5x_7,10,10,45294.783,2833.022,ILS,45294.783,2833.022,3601.373,1.3730000000000473,False,True,True,95,160,50,9,experiments/GRASP/results_ils_v2/IncT5x_7_run10.json,
ILS_v2,5X,IncT5x_8,1,1,202847.088,2944.224,ILS,202847.088,2944.224,3602.869,2.869000000000142,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_8_run01.json,
ILS_v2,5X,IncT5x_8,2,2,192509.469,1561.63,ILS,192509.469,1561.63,3855.576,255.57600000000002,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_8_run02.json,
ILS_v2,5X,IncT5x_8,3,3,193974.569,3544.599,ILS,193974.569,3544.599,3790.477,190.47699999999986,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_8_run03.json,
ILS_v2,5X,IncT5x_8,4,4,230482.49,3478.303,ILS,216630.089,3843.507,3850.497,250.49699999999984,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_8_run04.json,
ILS_v2,5X,IncT5x_8,5,5,232845.395,2560.973,ILS,232845.395,2560.973,3636.492,36.49200000000019,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_8_run05.json,
ILS_v2,5X,IncT5x_8,6,6,199681.109,2944.532,ILS,199681.109,2944.532,3819.302,219.30200000000013,False,True,True,95,160,50,9,experiments/GRASP/results_ils_v2/IncT5x_8_run06.json,
ILS_v2,5X,IncT5x_8,7,7,212999.874,2761.429,ILS,210407.482,3890.649,3896.037,296.0369999999998,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_8_run07.json,
ILS_v2,5X,IncT5x_8,8,8,216511.49,2254.311,ILS,209304.965,3747.389,3754.545,154.54500000000007,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_8_run08.json,
ILS_v2,5X,IncT5x_8,9,9,200369.56,3286.508,PR,200369.56,3286.508,3602.636,2.6359999999999673,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_8_run09.json,
ILS_v2,5X,IncT5x_8,10,10,202803.511,114.608,GRASP_warmup,202803.511,114.608,3887.323,287.32299999999987,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_8_run10.json,
ILS_v2,5X,IncT5x_9,1,1,46318.834,2606.38,ILS,46318.834,2606.38,4022.799,422.799,False,True,True,95,160,50,4,experiments/GRASP/results_ils_v2/IncT5x_9_run01.json,
ILS_v2,5X,IncT5x_9,2,2,43751.949,2123.506,ILS,43751.949,2123.506,3678.898,78.89800000000014,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_9_run02.json,
ILS_v2,5X,IncT5x_9,3,3,39314.12,3302.662,ILS,39314.12,3302.662,3802.412,202.4119999999998,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_9_run03.json,
ILS_v2,5X,IncT5x_9,4,4,39685.964,3286.45,ILS,39685.964,3286.45,3876.781,276.78099999999995,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_9_run04.json,
ILS_v2,5X,IncT5x_9,5,5,38785.716,3365.376,ILS,38785.716,3365.376,3829.136,229.13599999999997,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_9_run05.json,
ILS_v2,5X,IncT5x_9,6,6,39608.516,2642.381,ILS,39608.516,2642.381,3856.776,256.77599999999984,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_9_run06.json,
ILS_v2,5X,IncT5x_9,7,7,44512.955,1589.278,ILS,42641.892,3614.799,3623.043,23.04300000000012,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_9_run07.json,
ILS_v2,5X,IncT5x_9,8,8,40800.211,536.769,GRASP_warmup,40800.211,536.769,3637.516,37.516000000000076,False,True,True,95,160,50,4,experiments/GRASP/results_ils_v2/IncT5x_9_run08.json,
ILS_v2,5X,IncT5x_9,9,9,39524.345,2424.798,ILS,39524.345,2424.798,3691.343,91.34299999999985,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_9_run09.json,
ILS_v2,5X,IncT5x_9,10,10,41334.951,1446.86,ILS,41334.951,1446.86,3923.788,323.788,False,True,True,95,160,50,9,experiments/GRASP/results_ils_v2/IncT5x_9_run10.json,
ILS_v2,S,S_1,1,1,37599.389,735.149,PR,37599.389,735.149,3600.064,0.06399999999985084,False,True,True,19,160,50,3918,experiments/matheuristics/results_production/s1/S_1_run01.json,
ILS_v2,S,S_1,2,2,38270.693,1551.356,ILS,38270.693,1551.356,3601.074,1.0740000000000691,False,True,True,19,160,50,3765,experiments/matheuristics/results_production/s1/S_1_run02.json,
ILS_v2,S,S_1,3,3,38146.964,925.15,ILS,38146.964,925.15,3600.158,0.15799999999990177,False,True,True,19,160,50,3948,experiments/matheuristics/results_production/s1/S_1_run03.json,
ILS_v2,S,S_1,4,4,37646.489,728.561,ILS,37646.489,728.561,3600.221,0.22100000000000364,False,True,True,19,160,50,4008,experiments/matheuristics/results_production/s1/S_1_run04.json,
ILS_v2,S,S_1,5,5,37590.964,1689.179,PR,37590.964,1689.179,3600.029,0.028999999999996362,False,True,True,19,160,50,3945,experiments/matheuristics/results_production/s1/S_1_run05.json,
ILS_v2,S,S_1,6,6,37093.036,1070.568,ILS,37093.036,1070.568,3600.388,0.38799999999991996,False,True,True,19,160,50,3728,experiments/matheuristics/results_production/s1/S_1_run06.json,
ILS_v2,S,S_1,7,7,37471.284,1100.061,ILS,37471.284,1100.061,3601.017,1.0169999999998254,False,True,True,19,160,50,3896,experiments/matheuristics/results_production/s1/S_1_run07.json,
ILS_v2,S,S_1,8,8,38368.118,3184.686,ILS,38368.118,3184.686,3600.246,0.2460000000000946,False,True,True,19,160,50,3908,experiments/matheuristics/results_production/s1/S_1_run08.json,
ILS_v2,S,S_1,9,9,37586.384,1075.618,ILS,37586.384,1075.618,3600.18,0.1799999999998363,False,True,True,19,160,50,3943,experiments/matheuristics/results_production/s1/S_1_run09.json,
ILS_v2,S,S_1,10,10,37641.989,725.669,ILS,37641.989,725.669,3600.193,0.193000000000211,False,True,True,19,160,50,4002,experiments/matheuristics/results_production/s1/S_1_run10.json,
ILS_v2,Real order book,REAL_1,1,1,11493.95,143.254,GRASP_warmup,11493.95,143.254,3600.091,0.0909999999998945,False,True,True,19,160,50,4085,experiments/matheuristics/results_production/real/REAL_1_run01.json,
ILS_v2,Real order book,REAL_1,2,2,11493.95,150.343,GRASP_warmup,11493.95,150.343,3600.709,0.7089999999998327,False,True,True,19,160,50,4072,experiments/matheuristics/results_production/real/REAL_1_run02.json,
ILS_v2,Real order book,REAL_1,3,3,11474.25,724.887,ILS,11474.25,724.887,3600.422,0.42200000000002547,False,True,True,19,160,50,4092,experiments/matheuristics/results_production/real/REAL_1_run03.json,
ILS_v2,Real order book,REAL_1,4,4,11493.95,131.144,GRASP_warmup,11493.95,131.144,3601.139,1.1390000000001237,False,True,True,19,160,50,4088,experiments/matheuristics/results_production/real/REAL_1_run04.json,
ILS_v2,Real order book,REAL_1,5,5,11480.0,65.052,GRASP_warmup,11480.0,65.052,3600.454,0.45400000000017826,False,True,True,19,160,50,4071,experiments/matheuristics/results_production/real/REAL_1_run05.json,
ILS_v2,Real order book,REAL_1,6,6,11493.95,302.089,GRASP_warmup,11493.95,302.089,3600.282,0.2820000000001528,False,True,True,19,160,50,4020,experiments/matheuristics/results_production/real/REAL_1_run06.json,
ILS_v2,Real order book,REAL_1,7,7,11481.0,1826.59,GRASP_restart,11481.0,1826.59,3600.159,0.1590000000001055,False,True,True,19,160,50,4053,experiments/matheuristics/results_production/real/REAL_1_run07.json,
ILS_v2,Real order book,REAL_1,8,8,11493.95,403.325,GRASP_warmup,11493.95,403.325,3600.59,0.5900000000001455,False,True,True,19,160,50,4069,experiments/matheuristics/results_production/real/REAL_1_run08.json,
ILS_v2,Real order book,REAL_1,9,9,11493.95,568.367,GRASP_warmup,11493.95,568.367,3600.721,0.7210000000000036,False,True,True,19,160,50,4060,experiments/matheuristics/results_production/real/REAL_1_run09.json,
ILS_v2,Real order book,REAL_1,10,10,11481.0,657.146,GRASP_warmup,11481.0,657.146,3600.346,0.34600000000000364,False,True,True,19,160,50,4068,experiments/matheuristics/results_production/real/REAL_1_run10.json,
